,age,avg_time,category,geek_rating,id,max_players,mechanic,min_players,name,rank,rating_count,weight,year
3889,8,15,['Word Game'],6.20333,191982,8,"['Area Enclosure', 'Paper-and-Pencil']",2,Knit Wit,3515.0,16,1.75,2016
3890,12,300,"['Wargame', 'World War II']",8.19721,67601,2,"['Hex-and-Counter', 'Simulation']",1,D-Day at Peleliu,3535.0,9,4.0,2015
3891,12,120,['Science Fiction'],8.085289999999999,230244,4,['Dice Rolling'],1,Black Angel,,3,3.6667,2019
3892,12,75,"['Economic', 'Medieval']",7.4802100000000005,256570,4,"['Action / Movement Programming', 'Hand Management', 'Modular Board', 'Pick-up and Deliver', 'Worker Placement']",1,Crown of Emara,1466.0,24,2.8333,2018
3893,10,120,"['Dice', 'Expansion for Base-game', 'Fantasy']",8.14335,213360,5,"['Dice Rolling', 'Set Collection']",1,Roll Player: Monsters & Minions,,20,2.6,2018
3894,12,40,"['Card Game', 'Science Fiction']",6.7190199999999995,192638,5,"['Card Drafting', 'Hand Management', 'Pick-up and Deliver', 'Point to Point Movement', 'Set Collection']",1,Multiuniversum,2059.0,24,2.0,2016
3895,14,60,"['Adventure', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Miniatures']",8.417589999999999,156089,4,"['Dice Rolling', 'Grid Movement', 'Modular Board', 'Variable Player Powers']",2,Arcadia Quest: Beyond the Grave,,21,2.6667,2015
3896,13,40,"['Bluffing', 'Card Game', 'Fantasy', 'Mythology']",7.293639999999999,191963,2,"['Action Point Allowance System', 'Hand Management', 'Secret Unit Deployment']",2,Thunder & Lightning,1533.0,15,1.8,2016
3897,16,240,"['Adventure', 'Exploration', 'Science Fiction']",6.8415,174260,4,"['Card Drafting', 'Dice Rolling', 'Modular Board', 'Role Playing', 'Variable Player Powers']",2,Waste Knights,4564.0,21,3.6189999999999998,2015
3898,6,45,"['Animals', 'Dice', 'Expansion for Base-game', 'Racing']",7.3574399999999995,172380,10,"['Betting/Wagering', 'Dice Rolling', 'Roll / Spin and Move']",2,Camel Up: Supercup,,53,1.6792,2015
3899,10,60,"['Bluffing', 'Fighting', 'Horror', 'Science Fiction']",8.645560000000001,155065,4,"['Action Point Allowance System', 'Hand Management', 'Partnerships', 'Point to Point Movement', 'Secret Unit Deployment', 'Variable Player Powers']",2,Lifeform,,2,2.0,2018
3900,13,60,['Science Fiction'],6.713260000000001,178007,4,"['Cooperative Play', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Variable Player Powers']",1,Apocalypse Chaos,3798.0,18,3.0,2015
3901,12,120,"['Adventure', 'Card Game', 'Dice', 'Fantasy', 'Fighting']",7.4559,209001,4,"['Card Drafting', 'Dice Rolling', 'Worker Placement']",1,Monster Lands,1902.0,42,3.3810000000000002,2018
3902,14,75,"['Comic Book / Strip', 'Deduction', 'Party Game', 'Spies/Secret Agents']",6.855160000000001,256877,8,"['Hand Management', 'Hidden Traitor', 'Simultaneous Action Selection', 'Variable Player Powers']",5,Hail Hydra,2758.0,8,1.875,2018
3903,14,60,"['Movies / TV / Radio theme', 'Science Fiction']",7.71312,210290,5,"['Card Drafting', 'Cooperative Play', 'Deck / Pool Building']",1,Legendary: Buffy The Vampire Slayer,1763.0,9,2.3333,2017
3904,0,0,['Expansion for Base-game'],8.22144,184895,0,['Variable Player Powers'],0,Terra Mystica: Erweiterungsbogen,,10,3.7,2015
3905,14,240,"['Adventure', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Horror', 'Novel-based']",7.83966,236930,8,"['Cooperative Play', 'Dice Rolling', 'Point to Point Movement', 'Role Playing', 'Storytelling', 'Variable Player Powers']",1,Eldritch Horror: Masks of Nyarlathotep,,6,2.5,2018
3906,14,45,"['Adventure', 'Card Game', 'Exploration', 'Medieval', 'Video Game Theme']",7.37263,224821,2,"['Cooperative Play', 'Deck / Pool Building', 'Dice Rolling']",1,One Deck Dungeon: Forest of Shadows,1277.0,22,2.1818,2017
3907,13,60,"['Ancient', 'Educational', 'Religious']",7.425889999999999,171479,6,"['Area Movement', 'Cooperative Play', 'Deck / Pool Building', 'Set Collection', 'Variable Player Powers']",2,Commissioned,1885.0,29,2.7241,2016
3908,12,90,"['Economic', 'Nautical']",7.230689999999999,104020,5,"['Auction/Bidding', 'Grid Movement', 'Modular Board', 'Tile Placement', 'Variable Phase Order', 'Worker Placement']",2,Vanuatu,741.0,190,3.3316,2011
3909,8,20,"['Party Game', 'Word Game']",7.57516,254640,7,['Cooperative Play'],3,Just One,637.0,32,1.1562,2018
3910,12,45,"['Comic Book / Strip', 'Fantasy']",6.87107,144734,4,"['Card Drafting', 'Tile Placement']",2,Arcane Academy,2221.0,14,2.2857,2016
3911,14,90,"['Ancient', 'Civilization', 'Territory Building']",8.06658,244114,4,"['Area Control / Area Influence', 'Hand Management', 'Set Collection', 'Tile Placement']",2,Yellow & Yangtze,1465.0,20,3.0,2018
3912,13,120,"['Age of Reason', 'Environmental', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Mythology']",8.80453,193065,4,"['Card Drafting', 'Cooperative Play', 'Hand Management', 'Modular Board', 'Simultaneous Action Selection', 'Variable Player Powers']",1,Spirit Island: Branch & Claw,,32,4.0312,2017
3913,10,60,"['Card Game', 'Civilization', 'Humor']",6.42155,181494,5,"['Action / Movement Programming', 'Hand Management', 'Set Collection']",2,CVlizations,2868.0,28,1.9286,2015
3914,8,30,"['Deduction', 'Fighting', 'Nautical']",6.88967,231819,4,"['Line Drawing', 'Partnerships', 'Secret Unit Deployment']",2,Sonar,2393.0,15,1.8667,2017
3915,14,20,['Abstract Strategy'],7.07555,235375,4,"['Card Drafting', 'Set Collection']",1,Spirits of the Forest,1581.0,37,1.3514,2018
3916,10,90,"['Economic', 'Educational', 'Fantasy', 'Industry / Manufacturing', 'Medical']",7.181439999999999,202977,5,"['Set Collection', 'Worker Placement']",2,Cytosis: A Cell Biology Board Game,1606.0,35,2.5143,2017
3917,10,60,['Fantasy'],8.050289999999999,147887,4,"['Action Point Allowance System', 'Hand Management', 'Variable Player Powers']",2,Allegiance: A Realm Divided,2804.0,20,2.95,2015
3918,10,60,"['American West', 'Expansion for Base-game', 'Fighting', 'Trains']",7.4843,181158,6,"['Action / Movement Programming', 'Card Drafting', 'Hand Management', 'Memory', 'Modular Board', 'Take That', 'Variable Player Powers']",2,Colt Express: Horses & Stagecoach,,43,2.1163,2015
3919,0,60,"['Science Fiction', 'Wargame']",7.137289999999999,194081,2,"['Dice Rolling', 'Modular Board', 'Variable Player Powers']",2,Deathwatch: Overkill,4858.0,5,2.6,2016
3920,8,20,['Puzzle'],6.68508,244330,4,"['Area Enclosure', 'Tile Placement']",1,Scarabya,3009.0,7,1.4286,2018
3921,12,120,"['Wargame', 'World War I']",7.68265,208773,5,"['Area Control / Area Influence', 'Campaign / Battle Card Driven', 'Card Drafting', 'Deck / Pool Building', 'Hand Management', 'Partnerships']",2,Quartermaster General: 1914,1678.0,14,2.6429,2016
3922,14,180,"['Adventure', 'Card Game', 'Fantasy', 'Fighting']",7.60756,190400,4,"['Cooperative Play', 'Deck / Pool Building', 'Dice Rolling', 'Hand Management', 'Role Playing', 'Variable Player Powers']",1,Aventuria: Adventure Card Game,2479.0,12,2.25,2016
3923,13,120,"['Dice', 'Fantasy']",7.00517,189067,6,"['Dice Rolling', 'Set Collection', 'Take That', 'Worker Placement']",1,Cavern Tavern,1925.0,29,2.4828,2016
3924,13,90,"['Dice', 'Fighting']",7.08703,179182,4,"['Betting/Wagering', 'Dice Rolling', 'Worker Placement']",1,Dojo Kun,2021.0,46,2.6957,2015
3925,13,150,"['Economic', 'Industry / Manufacturing']",7.138310000000001,131449,5,"['Area Control / Area Influence', 'Commodity Speculation']",3,Captains of Industry,2517.0,45,3.7778,2015
3926,8,90,"['City Building', 'Economic', 'Expansion for Base-game']",6.97669,171007,5,"['Card Drafting', 'Tile Placement']",1,Suburbia 5★,,15,2.8667,2015
3927,12,90,"['Ancient', 'Civilization', 'Mythology', 'Territory Building']",6.74114,204675,4,"['Action Point Allowance System', 'Area Control / Area Influence', 'Hand Management', 'Point to Point Movement', 'Simultaneous Action Selection']",2,The Arrival,3757.0,16,2.625,2016
3928,8,10,['Deduction'],4.58036,76319,4,"['Dice Rolling', 'Hand Management']",2,Unusual Suspects,16245.0,3,1.0,2009
3929,12,75,"['Exploration', 'Medieval', 'Print & Play']",7.0,24833,4,['Area Movement'],2,Pandemonium,,0,0.0,2003
3930,8,45,"['Card Game', 'Comic Book / Strip', 'Expansion for Base-game']",7.45557,168800,5,"['Cooperative Play', 'Deck / Pool Building']",1,Legendary: Villains – A Marvel Deck Building Game: Fear Itself,,25,2.88,2015
3931,14,180,"['Adventure', 'Environmental', 'Exploration', 'Racing']",7.3510800000000005,201186,6,"['Area Control / Area Influence', 'Cooperative Play', 'Dice Rolling', 'Grid Movement', 'Player Elimination', 'Point to Point Movement', 'Press Your Luck', 'Route/Network Building', 'Take That', 'Tile Placement', 'Variable Phase Order', 'Variable Player Powers']",1,Summit: The Board Game,2883.0,13,2.3846,2017
3932,12,60,"['Animals', 'Card Game', 'Expansion for Base-game', 'Prehistoric']",7.43271,176173,6,"['Hand Management', 'Secret Unit Deployment', 'Simultaneous Action Selection']",2,Evolution: Flight,,45,2.6,2015
3933,14,120,"['Adventure', 'Dice', 'Economic', 'Environmental', 'Fighting', 'Miniatures', 'Science Fiction', 'Space Exploration', 'Transportation']",5.86064,157979,5,"['Action Point Allowance System', 'Area Control / Area Influence', 'Deck / Pool Building', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Pick-up and Deliver', 'Tile Placement', 'Trading', 'Variable Player Powers']",1,Tau Ceti: Planetary Crisis,13911.0,7,3.2857,2017
3934,15,90,"['Card Game', 'Fantasy', 'Movies / TV / Radio theme']",7.004560000000001,194230,5,"['Cooperative Play', 'Deck / Pool Building']",1,Attack on Titan: Deck-Building Game,2887.0,12,2.0833,2016
3935,10,90,"['Card Game', 'Word Game']",7.43664,223750,5,"['Cooperative Play', 'Deck / Pool Building', 'Press Your Luck']",1,Hardback,870.0,32,2.125,2018
3936,12,45,"['Card Game', 'Fighting', 'Science Fiction']",8.13425,230253,4,"['Card Drafting', 'Cooperative Play', 'Deck / Pool Building', 'Player Elimination', 'Take That']",1,Star Realms: Frontiers,842.0,17,2.0588,2018
3937,14,60,"['Adventure', 'Dice', 'Exploration', 'Fantasy', 'Miniatures', 'Science Fiction']",9.272110000000001,218395,4,"['Cooperative Play', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Time Track']",1,Sine Tempore,7861.0,1,3.0,2018
3938,13,120,"['Card Game', 'City Building', 'Civilization', 'Economic', 'Fantasy']",7.37465,195503,4,"['Area Control / Area Influence', 'Deck / Pool Building', 'Hand Management']",2,City of Iron: Second Edition,1405.0,21,3.0952,2016
3939,10,45,"['Civilization', 'Mythology', 'Territory Building']",6.78454,255507,4,"['Card Drafting', 'Tile Placement']",2,Orbis,2025.0,25,2.12,2018
3940,10,30,"['Card Game', 'Science Fiction', 'Space Exploration']",6.59656,223779,4,"['Area Control / Area Influence', 'Hand Management']",1,Pocket Mars,2328.0,42,2.4048,2017
3941,14,120,"['Adventure', 'Dice', 'Exploration', 'Fantasy']",7.2,219650,4,"['Cooperative Play', 'Dice Rolling', 'Modular Board', 'Role Playing']",2,Arydia: The Paths We Dare Tread,,0,0.0,2019
3942,10,80,"['City Building', 'Renaissance']",7.04087,218920,4,"['Deck / Pool Building', 'Hand Management', 'Modular Board', 'Take That']",2,Valletta,1715.0,20,2.35,2017
3943,14,180,"['Fantasy', 'Fighting', 'Miniatures', 'Nautical', 'Pirates']",7.932580000000001,166776,4,"['Action Point Allowance System', 'Cooperative Play', 'Dice Rolling', 'Modular Board', 'Role Playing', 'Simultaneous Action Selection']",1,Skull Tales,3562.0,11,3.2727,2015
3944,10,60,"['City Building', 'Economic']",7.55226,249381,5,"['Area Control / Area Influence', 'Auction/Bidding']",2,The Estates,937.0,21,2.2857,2018
3945,13,75,['Post-Napoleonic'],6.9428,223278,4,['Tile Placement'],2,The Palace of Mad King Ludwig,2077.0,11,2.8182,2017
3946,0,60,"['Collectible Components', 'Miniatures', 'Wargame', 'World War II']",7.41437,195242,0,"['Action Point Allowance System', 'Dice Rolling', 'Variable Player Powers']",2,Tanks: Panther vs Sherman,3530.0,14,1.7857,2016
3947,13,45,"['Racing', 'Sports']",7.68547,156175,12,"['Action / Movement Programming', 'Action Point Allowance System', 'Variable Player Powers']",1,Championship Formula Racing,3570.0,11,2.5455,2017
3948,13,90,"['Expansion for Base-game', 'Fantasy', 'Miniatures', 'Mythology', 'Wargame']",8.11916,174506,5,"['Area Control / Area Influence', 'Card Drafting']",5,Blood Rage: 5th Player Expansion,,27,2.5926,2015
3949,8,15,['Trains'],7.109939999999999,253284,4,"['Card Drafting', 'Hand Management', 'Route/Network Building', 'Set Collection']",2,Ticket to Ride: New York,948.0,25,1.28,2018
3950,8,60,"['Abstract Strategy', 'Racing']",6.2447099999999995,573,6,[],3,Grand Prix,9387.0,11,1.3636,1975
3951,8,20,"['Card Game', 'Dice', 'Fantasy']",6.25,43006,4,[],2,Delve,,1,1.0,2009
3952,12,300,"['Economic', 'Trains']",8.16873,183308,7,"['Auction/Bidding', 'Route/Network Building', 'Stock Holding', 'Tile Placement']",3,1844/1854,,23,4.3043,2016
3953,14,120,"['Adventure', 'Expansion for Base-game', 'Horror']",8.83233,238391,4,[],1,Robinson Crusoe: Adventures on the Cursed Island – Mystery Tales,,2,3.5,2019
3954,18,120,"['Card Game', 'Movies / TV / Radio theme']",6.68952,221805,8,"['Action Point Allowance System', 'Player Elimination', 'Take That', 'Variable Player Powers']",3,Breaking Bad: The Board Game,10175.0,8,2.5,2017
3955,0,20,"['Abstract Strategy', 'Educational']",0.0,20301,2,['Dice Rolling'],2,Planetarium,,0,0.0,1998
3956,8,30,['Party Game'],6.81999,208895,6,"['Area Control / Area Influence', 'Set Collection']",2,New York Slice,1242.0,35,1.4571,2017
3957,12,90,"['Adventure', 'Science Fiction', 'Space Exploration']",6.64301,170223,4,"['Area Movement', 'Cooperative Play', 'Dice Rolling', 'Hand Management', 'Modular Board']",1,Centauri Saga,4800.0,14,3.0,2016
3958,13,90,"['Economic', 'Medical']",7.27185,186721,5,"['Action Point Allowance System', 'Cooperative Play', 'Press Your Luck', 'Variable Player Powers']",1,Healthy Heart Hospital,2460.0,22,2.9091,2015
3959,14,720,"['Napoleonic', 'Wargame']",8.36962,163172,3,['Hex-and-Counter'],1,Waterloo 1815: Fallen Eagles,3618.0,24,2.9167,2015
3960,14,60,['City Building'],7.91905,249746,4,"['Area Control / Area Influence', 'Dice Rolling', 'Hand Management', 'Take That', 'Variable Player Powers']",2,Nanty Narking,7677.0,1,2.0,2019
3961,10,120,"['Bluffing', 'World War II']",7.40713,197439,2,['Hand Management'],2,The Fog of War,3405.0,11,3.0909,2016
3962,8,120,"['Economic', 'Expansion for Base-game', 'Science Fiction']",8.160810000000001,248591,5,"['Action Point Allowance System', 'Dice Rolling', 'Set Collection', 'Tile Placement', 'Worker Placement']",1,Dinosaur Island: Totally Liquid,,13,3.3077,2018
3963,13,840,"['Adventure', 'Exploration', 'Nautical']",8.63333,255984,4,"['Cooperative Play', 'Hand Management', 'Press Your Luck', 'Storytelling']",1,Sleeping Gods,,0,0.0,2019
3964,10,30,"['Animals', 'Card Game', 'Mythology', 'Racing']",6.6631,4396,2,['Hand Management'],2,Odin's Ravens,1218.0,384,1.6771,2002
3965,13,60,['Comic Book / Strip'],6.5326699999999995,223518,4,"['Deck / Pool Building', 'Variable Player Powers']",1,Scott Pilgrim's Precious Little Card Game,4868.0,10,2.6,2017
3966,8,15,"['Action / Dexterity', ""Children's Game"", 'Puzzle', 'Real-time']",6.69314,181345,4,['Pattern Building'],1,Dr. Eureka,1383.0,34,1.0882,2015
3967,0,0,"['Card Game', 'Fantasy']",0.0,37991,0,[],2,Immortals,,0,0.0,2002
3968,14,60,"['Card Game', 'Civilization']",8.35524,185257,6,"['Hand Management', 'Variable Phase Order']",2,Innovation Deluxe,,12,2.9167,2017
3969,8,40,['Dice'],7.2037,235488,4,"['Action Point Allowance System', 'Dice Rolling', 'Set Collection']",2,Istanbul: The Dice Game,886.0,42,1.8095,2017
3970,14,60,"['Animals', 'Card Game']",6.698519999999999,173047,6,"['Card Drafting', 'Hand Management', 'Set Collection', 'Take That']",3,Nevermore,2264.0,31,1.9355,2015
3971,14,90,['Fantasy'],8.61646,233262,4,"['Card Drafting', 'Dice Rolling', 'Hand Management', 'Set Collection', 'Variable Player Powers', 'Worker Placement']",1,Tidal Blades: Heroes of the Reef,7184.0,0,0.0,2019
3972,10,50,"['Dice', 'Fantasy']",6.56451,182351,5,['Dice Rolling'],3,Thief's Market,2073.0,30,1.8333,2016
3973,8,120,"['Fighting', 'Movies / TV / Radio theme']",6.6610000000000005,177499,6,"['Grid Movement', 'Hand Management', 'Rock-Paper-Scissors', 'Variable Player Powers']",2,WWE Superstar Showdown,3408.0,15,2.3333,2015
3974,8,60,"['Expansion for Base-game', 'Racing', 'Sports']",8.16213,229941,12,"['Hand Management', 'Modular Board', 'Simulation']",1,Flamme Rouge: Peloton,,19,1.8947,2017
3975,14,60,['Environmental'],8.0232,252153,4,"['Card Drafting', 'Set Collection', 'Tile Placement', 'Variable Player Powers']",1,Tang Garden,6282.0,7,2.8571,2019
3976,12,100,"['Exploration', 'Science Fiction', 'Territory Building']",6.924580000000001,257067,4,"['Area Movement', 'Worker Placement']",2,Magnastorm,3454.0,22,3.1818,2018
3977,12,1200,"['Economic', 'Political', 'Wargame', 'World War II']",8.01923,191351,2,"['Chit-Pull System', 'Dice Rolling', 'Hex-and-Counter', 'Simulation']",2,Absolute Victory: World Conflict 1939-1945,6958.0,13,4.0,2017
3978,14,60,"['Adventure', 'Exploration', 'Fantasy', 'Medieval']",7.81907,198832,4,"['Cooperative Play', 'Dice Rolling', 'Role Playing']",1,Legends Untold: Weeping Caves Novice Set,5168.0,5,3.2,2019
3979,10,40,"['Animals', 'Bluffing', 'Fantasy', 'Renaissance']",6.65247,182120,5,"['Action / Movement Programming', 'Hand Management', 'Simultaneous Action Selection']",2,Histrio,2775.0,13,2.0,2016
3980,10,60,"['Exploration', 'Fantasy', 'Fighting', 'Medieval']",6.725389999999999,192120,4,"['Area Control / Area Influence', 'Area Movement', 'Modular Board', 'Worker Placement']",2,Meeple War,2662.0,18,2.8333,2016
3981,0,30,"['Action / Dexterity', 'Math', 'Nautical']",0.0,25018,2,['Trick-taking'],1,Round House,,0,0.0,1970
3982,12,90,['Renaissance'],7.223739999999999,191972,5,"['Area Control / Area Influence', 'Partnerships']",3,Dynasties: Heirate & Herrsche,1578.0,29,3.1034,2016
3983,12,90,['Fantasy'],7.11385,204605,6,"['Cooperative Play', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Variable Player Powers']",2,Unicornus Knights,3222.0,12,3.4167,2016
3984,12,360,"['Fantasy', 'Wargame']",7.075,15602,6,"['Area Movement', 'Card Drafting']",3,Armageddon,,0,0.0,1988
3985,14,60,"['Card Game', 'Movies / TV / Radio theme']",7.09812,200171,5,"['Card Drafting', 'Cooperative Play', 'Deck / Pool Building']",2,Legendary: Big Trouble in Little China,2503.0,9,1.7778,2016
3986,13,150,"['Bluffing', 'Economic', 'Industry / Manufacturing', 'Modern Warfare', 'Spies/Secret Agents']",7.40516,177659,5,"['Area Control / Area Influence', 'Hand Management', 'Secret Unit Deployment', 'Take That', 'Worker Placement']",2,The Manhattan Project 2: Minutes to Midnight,2172.0,25,3.56,2018
3987,14,60,"['Card Game', 'Comic Book / Strip', 'Expansion for Base-game']",8.01015,210936,5,"['Cooperative Play', 'Deck / Pool Building', 'Press Your Luck']",1,Legendary: A Marvel Deck Building Game – Noir,,7,2.1429,2017
3988,12,60,"['Ancient', 'Mythology']",6.224419999999999,178397,4,"['Modular Board', 'Point to Point Movement', 'Secret Unit Deployment', 'Worker Placement']",2,Samhain,8518.0,8,2.75,2017
3989,8,60,"['Card Game', 'Fantasy']",7.206519999999999,223740,6,"['Auction/Bidding', 'Card Drafting', 'Hand Management']",2,Bargain Quest,3789.0,8,1.875,2017
3990,13,60,['Industry / Manufacturing'],6.63144,148205,5,"['Area Control / Area Influence', 'Auction/Bidding', 'Worker Placement']",2,Penny Press,2539.0,34,2.2059,2015
3991,12,1200,"['Modern Warfare', 'Wargame']",8.2439,191989,2,"['Dice Rolling', 'Hex-and-Counter']",1,Next War: Poland,4313.0,12,4.25,2017
3992,10,0,['Card Game'],5.80478,11286,4,"['Auction/Bidding', 'Trick-taking']",2,Paradox,,2,2.5,2001
3993,13,120,"['Adventure', 'Fighting', 'Horror']",7.39045,201861,4,"['Action Point Allowance System', 'Cooperative Play', 'Dice Rolling', 'Modular Board']",2,The Shared Dream,5740.0,2,3.0,2017
3994,8,15,"['Dice', 'Number']",7.11181,183006,6,"['Dice Rolling', 'Paper-and-Pencil', 'Pattern Building']",2,Qwinto,1055.0,56,1.3571,2015
3995,12,360,"['Card Game', 'Dice', 'Fantasy', 'Fighting', 'Print & Play']",6.33333,63072,4,"['Area Control / Area Influence', 'Area Movement', 'Card Drafting', 'Dice Rolling', 'Point to Point Movement', 'Roll / Spin and Move', 'Variable Player Powers']",2,ArchMage,,0,0.0,2009
3996,10,60,"['Economic', 'Expansion for Base-game']",7.8815800000000005,192779,5,"['Dice Rolling', 'Grid Movement', 'Modular Board', 'Pick-up and Deliver']",2,Istanbul: Letters & Seals,,22,2.9545,2016
3997,14,60,['Action / Dexterity'],7.0583800000000005,194286,8,[],2,Catacombs & Castles,2866.0,7,2.2857,2017
3998,14,180,"['Adventure', 'Fantasy', 'Fighting', 'Horror']",7.60209,197101,6,"['Cooperative Play', 'Dice Rolling', 'Point to Point Movement', 'Role Playing']",2,Of Dreams & Shadows,4603.0,10,2.9,2016
3999,14,120,['Fantasy'],6.24926,173093,4,[],2,WarQuest,12694.0,2,3.0,2016
4000,14,90,"['Card Game', 'Collectible Components', 'Fantasy', 'Fighting', 'Miniatures', 'Mythology']",7.0540899999999995,163175,4,"['Grid Movement', 'Hand Management', 'Hex-and-Counter', 'Modular Board', 'Player Elimination', 'Point to Point Movement', 'Simultaneous Action Selection', 'Tile Placement', 'Variable Player Powers']",2,Yashima: Legend of the Kami Masters,4311.0,16,2.6875,2015
4001,8,60,['Action / Dexterity'],3.70795,232895,4,"['Auction/Bidding', 'Card Drafting', 'Modular Board']",2,Coaster Park,17093.0,3,2.3333,2017
4002,10,60,"['Adventure', 'Fantasy', 'Print & Play']",7.2408399999999995,199242,1,"['Dice Rolling', 'Press Your Luck', 'Role Playing']",1,Mini Rogue,3770.0,18,1.6111,2016
4003,14,90,"['Economic', 'Industry / Manufacturing', 'Political']",7.2800199999999995,206490,5,"['Chit-Pull System', 'Dice Rolling', 'Partnerships', 'Route/Network Building', 'Simulation']",2,An Infamous Traffic,2621.0,19,3.3684,2016
4004,7,20,"['Card Game', 'Exploration']",4.8856,182875,2,"['Hand Management', 'Modular Board', 'Point to Point Movement']",2,Hengist,17044.0,25,1.68,2015
4005,14,60,"['Horror', 'Humor', 'Miniatures']",7.7263,220632,5,"['Action Point Allowance System', 'Dice Rolling', 'Variable Player Powers']",2,Monster Slaughter,2151.0,21,2.1429,2018
4006,14,60,"['Horror', 'Miniatures', 'Zombies']",8.07911,178485,6,"['Action Point Allowance System', 'Cooperative Play', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Variable Player Powers']",1,Zombicide: Black Plague – Wulfsburg,,19,2.5789,2016
4007,12,60,"['Fighting', 'Miniatures', 'Science Fiction']",7.8856399999999995,234521,4,"['Action Point Allowance System', 'Dice Rolling', 'Modular Board', 'Variable Player Powers']",2,Necromunda: Underhive,3452.0,10,4.1,2017
4008,12,90,"['Deduction', 'Real-time']",7.32308,203416,6,['Cooperative Play'],1,Exit: The Game – The Pharaoh's Tomb,480.0,38,2.7895,2016
4009,8,90,"['Animals', 'Economic']",7.465,254386,5,"['Auction/Bidding', 'Commodity Speculation', 'Set Collection']",2,Raccoon Tycoon,1758.0,20,2.2,2018
4010,10,30,"['Card Game', 'Expansion for Base-game', 'World War I']",7.7565800000000005,194562,5,"['Cooperative Play', 'Hand Management']",1,The Grizzled: At Your Orders!,,14,2.2143,2016
4011,10,120,"['Napoleonic', 'Wargame']",7.247139999999999,185241,2,['Campaign / Battle Card Driven'],1,Victory & Glory: Napoleon,7203.0,9,2.3333,2017
4012,10,30,"['Card Game', 'Humor', 'Party Game']",6.87096,234396,12,"['Cooperative Play', 'Partnerships', 'Voting']",2,Muse,1860.0,20,1.05,2017
4013,12,60,"['Adventure', 'Expansion for Base-game', 'Fantasy']",7.98689,245377,4,"['Card Drafting', 'Deck / Pool Building', 'Point to Point Movement', 'Press Your Luck']",2,Clank!: The Mummy's Curse,,11,2.2727,2018
4014,8,90,"['Adventure', 'Nautical', 'Pirates']",6.50979,163937,4,"['Deck / Pool Building', 'Grid Movement', 'Variable Player Powers']",2,World of Yo-Ho,3399.0,10,2.2,2016
4015,14,45,"['Dice', 'Pirates']",6.23848,170146,4,"['Dice Rolling', 'Partnerships', 'Tile Placement']",2,Dark Seas,4494.0,24,1.9167,2015
4016,13,90,['Nautical'],7.39734,200934,4,"['Set Collection', 'Worker Placement']",1,Coldwater Crown,1898.0,20,2.3,2017
4017,8,40,"['Card Game', 'Dice', 'Fantasy', 'Fighting']",8.31804,244271,6,"['Dice Rolling', 'Partnerships', 'Take That', 'Variable Player Powers']",2,Dice Throne: Season Two – Battle Chest,782.0,27,2.1111,2018
4018,8,30,"['Nautical', 'Pirates', 'Real-time']",7.220839999999999,173096,4,"['Action / Movement Programming', 'Cooperative Play', 'Worker Placement']",2,A Tale of Pirates,2744.0,10,1.8,2017
4019,10,30,['Movies / TV / Radio theme'],5.88491,184460,4,['Hand Management'],2,Back to the Future: An Adventure Through Time,10521.0,3,2.0,2016
4020,13,60,"['Animals', 'Card Game', 'Religious']",6.75661,172552,4,"['Card Drafting', 'Deck / Pool Building', 'Hand Management', 'Set Collection', 'Take That']",2,Karmaka,1809.0,41,1.9268,2016
4021,10,30,"['Wargame', 'World War II']",6.90982,164874,1,['Deck / Pool Building'],1,Airborne Commander,3747.0,28,2.0357,2015
4022,12,120,"['Economic', 'Fantasy', 'Mythology']",7.265,200890,5,"['Auction/Bidding', 'Worker Placement']",2,Pixie Queen,1805.0,37,3.2162,2017
4023,14,60,"['Fantasy', 'Fighting', 'Medieval']",7.99185,272409,4,"['Area Control / Area Influence', 'Cooperative Play', 'Partnerships', 'Take That', 'Variable Player Powers']",1,Tiny Epic Tactics,13437.0,2,2.0,2019
4024,8,45,['Abstract Strategy'],7.15835,207207,4,"['Area Control / Area Influence', 'Grid Movement']",2,Glüx,1535.0,23,1.6522,2016
4025,0,30,"['Horror', 'Print & Play']",6.0,39283,4,['Tile Placement'],2,Crypt,,1,2.0,2008
4026,12,120,"['Civilization', 'Exploration', 'Prehistoric']",7.4476,234948,4,"['Area Control / Area Influence', 'Modular Board', 'Set Collection', 'Tile Placement', 'Worker Placement']",2,Prehistory,2243.0,40,3.925,2018
4027,12,90,"['Deduction', 'Murder/Mystery']",6.42857,5384,6,"['Card Drafting', 'Roll / Spin and Move']",3,Suspicion,,1,3.0,1977
4028,13,120,"['Card Game', 'Fantasy', 'Fighting']",8.132760000000001,187687,4,"['Cooperative Play', 'Deck / Pool Building', 'Dice Rolling', 'Hand Management', 'Role Playing', 'Variable Player Powers']",1,Pathfinder Adventure Card Game: Mummy's Mask – Base Set,2023.0,7,3.0,2016
